Country Name,Country Code,Indicator Name,Indicator Code,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
Middle East & North Africa (IDA & IBRD countries),TMN,"Contributing family workers, female (% of female employment) (modeled ILO estimate)",SL.FAM.WORK.FE.ZS,29.73562242,29.56177524,27.38093765,27.34195314,28.34380025,25.54458703,25.92381194,27.64083422,29.61708001,29.01422712,29.34245122,29.51907642,27.81708496,27.21732105,25.4742014,24.95560417,23.14271474,24.75380973,25.17339473,25.58086786,20.1567825,20.60182368,20.01004804,19.3882143
Middle East & North Africa (IDA & IBRD countries),TMN,"Wage and salaried workers, male (% of male employment) (modeled ILO estimate)",SL.EMP.WORK.MA.ZS,57.91181301,58.29827196,58.0511488,58.03118764,58.02139185,57.98710414,57.50906374,57.59989821,57.58701588,58.72971723,59.94269273,59.38427418,60.33005848,60.8171581,61.80402018,61.28929932,61.74125474,61.86665629,61.85983259,62.37805334,63.53485112,63.08795362,63.17293596,63.27687163
Middle East & North Africa (IDA & IBRD countries),TMN,"Wage and salaried workers, female (% of female employment) (modeled ILO estimate)",SL.EMP.WORK.FE.ZS,52.58087338,52.92737183,54.3050702,55.08542717,53.17559395,55.46021138,56.72666014,53.87451248,51.55839672,52.09287354,53.09307016,51.54756742,54.12143007,54.27056444,55.65780985,56.92149309,58.76902109,58.33684675,58.74774318,59.45221322,64.04923097,63.29704367,63.78365745,64.35199086
Middle East & North Africa (IDA & IBRD countries),TMN,"Vulnerable employment, male (% of male employment) (modeled ILO estimate)",SL.EMP.VULN.MA.ZS,33.6881604,33.56744807,33.46581488,33.2491924,32.76069455,32.64952189,33.24703813,32.8814591,33.07007279,32.57748194,31.60917717,31.9006435,30.99096018,30.69039265,29.92590232,30.38629387,29.83410001,30.68912126,30.32714357,30.39910875,29.74668658,30.1448492,30.03416922,29.88637515
Middle East & North Africa (IDA & IBRD countries),TMN,"Vulnerable employment, female (% of female employment) (modeled ILO estimate)",SL.EMP.VULN.FE.ZS,45.0597252,44.93151227,43.23386873,42.37972896,44.70836445,41.8604263,40.87770209,44.1220293,46.38682097,45.9909115,45.21275283,46.54204209,43.75934424,43.73851239,42.5016804,41.26929189,39.43555097,40.00549034,39.579904,38.96778847,34.32263222,35.11573644,34.60380136,34.01441868
Middle East & North Africa (IDA & IBRD countries),TMN,"Employment to population ratio, 15+, male (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.MA.ZS,65.87564553,66.0661937,65.62755353,65.61156455,65.0336082,64.71886358,64.6821941,64.81839366,65.88337601,65.63386341,65.93240026,65.84908893,65.74090716,65.79167678,65.77859474,65.06487223,64.76612461,65.17621437,64.60649039,64.13820664,64.1615325,63.87341535,64.00081795,64.15943457
Middle East & North Africa (IDA & IBRD countries),TMN,"Employment to population ratio, 15+, female (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.FE.ZS,13.88809782,13.80459918,13.76209928,14.27566216,14.22797567,14.41652075,14.14532751,14.69895447,15.18879893,15.40322669,15.51279609,15.93037482,15.13924099,15.23757929,14.93042228,14.62297221,14.48764809,14.60158244,14.31344184,14.24163461,14.56457542,14.24150637,14.23829479,14.28111395
Middle East & North Africa (IDA & IBRD countries),TMN,"Self-employed, male (% of male employment) (modeled ILO estimate)",SL.EMP.SELF.MA.ZS,42.08818693,41.70172798,41.94885151,41.96881212,41.97860786,42.01289591,42.49093682,42.40010177,42.41298438,41.27028297,40.05730742,40.6157254,39.66994167,39.18284265,38.19597891,38.71070061,38.25874546,38.13334427,38.1401675,37.6219465,36.46514869,36.91204598,36.82706313,36.72312901
Middle East & North Africa (IDA & IBRD countries),TMN,"Self-employed, female (% of female employment) (modeled ILO estimate)",SL.EMP.SELF.FE.ZS,47.41912649,47.07262746,45.69492946,44.91457269,46.82440529,44.53978796,43.27333809,46.12548732,48.44160289,47.90712702,46.90693018,48.45243238,45.87856992,45.729436,44.34219007,43.0785061,41.23097987,41.66315313,41.25225643,40.54778682,35.95076718,36.70295605,36.21634231,35.64800945
Middle East & North Africa (IDA & IBRD countries),TMN,"Employers, male (% of male employment) (modeled ILO estimate)",SL.EMP.MPYR.MA.ZS,8.39971277,8.134589465,8.483357069,8.719637911,9.217762494,9.363348974,9.243851599,9.518429796,9.343160281,8.692625142,8.448036324,8.714732939,8.679133626,8.492642879,8.269877859,8.324708596,8.424025365,7.444471069,7.813302366,7.222995757,6.718050616,6.76728796,6.793008947,6.836816058
Middle East & North Africa (IDA & IBRD countries),TMN,"Employers, female (% of female employment) (modeled ILO estimate)",SL.EMP.MPYR.FE.ZS,2.359295189,2.141102323,2.461071962,2.535216108,2.116163522,2.679371808,2.395488776,2.003615158,2.054739505,1.916350674,1.693907487,1.910609894,2.119458068,1.990952864,1.840511443,1.809123576,1.795398853,1.657472474,1.672643466,1.579820039,1.627860955,1.587369904,1.612248293,1.633190839
Middle East & North Africa (IDA & IBRD countries),TMN,"Employment to population ratio, ages 15-24, male (%) (modeled ILO estimate)",SL.EMP.1524.SP.MA.ZS,41.4756594,41.74917454,41.2472,41.74010787,40.16004605,38.99917808,38.96384631,39.19023507,40.5383071,40.13043347,40.24338097,39.9753593,39.63256312,39.35519517,38.97708566,37.35742243,36.02139042,36.09083203,35.0373619,33.06591233,32.68084934,31.98608054,31.8701344,31.99143013
Middle East & North Africa (IDA & IBRD countries),TMN,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",SL.EMP.1524.SP.FE.ZS,11.00928558,10.70138735,10.44121139,11.18376444,10.33796469,9.906809801,10.82031962,10.91626706,10.82082512,10.38161862,9.987745387,9.766958358,8.985044371,8.927554008,8.249102039,7.828130797,7.373369585,7.555146884,7.434327905,7.844668568,7.942993549,7.373727453,7.331235449,7.166120749
Middle East & North Africa (IDA & IBRD countries),TMN,"Employment in agriculture, male (% of male employment) (modeled ILO estimate)",SL.AGR.EMPL.MA.ZS,28.5308337,28.06990683,27.62695985,27.26527528,27.11366935,26.8675688,26.56300647,26.28054017,25.98016952,25.09375783,24.42126226,23.57791167,23.02467343,21.90326591,20.80135118,20.78746261,20.4312909,20.15269619,19.92312894,19.45685577,19.31923981,19.08077241,18.81326929,18.66693678
Middle East & North Africa (IDA & IBRD countries),TMN,"Employment in agriculture, female (% of female employment) (modeled ILO estimate)",SL.AGR.EMPL.FE.ZS,39.62101772,38.76154884,36.87292524,35.62741807,38.14298659,35.43726368,33.71670313,36.20555169,37.98392348,37.91373823,35.88534422,37.05200186,35.67245323,35.35087183,33.57276563,32.94146433,30.53848938,31.45195633,31.32160327,29.97101239,28.88316476,28.05398276,27.58077739,27.15721406
Middle East & North Africa (IDA & IBRD countries),TMN,"Child employment in agriculture, male (% of male economically active children ages 7-14)",SL.AGR.0714.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,
Middle East & North Africa (IDA & IBRD countries),TMN,"Child employment in agriculture, female (% of female economically active children ages 7-14)",SL.AGR.0714.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,
Tonga,TON,"Unemployment, male (% of male labor force) (modeled ILO estimate)",SL.UEM.TOTL.MA.ZS,1.366000056,1.651000023,1.845999956,2.25,2.586999893,2.904000044,3.365999937,3.799999952,2.369999886,1.294999957,0.54400003,0.493999988,0.465000004,0.537999988,0.552999973,0.56400001,0.583000004,0.574999988,0.536000013,0.528999984,0.518000007,0.512000024,0.493000001,0.533999979
Tonga,TON,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,3.53399992,3.948999882,4.59100008,5.074999809,5.573999882,6.199999809,6.833000183,7.428999901,5.275000095,3.448999882,1.960000038,1.93599999,1.947999954,2.068000078,2.101999998,2.084000111,2.062999964,2.088999987,2.09100008,2.059000015,2.032000065,1.965000033,1.922999978,2.02699995
Tonga,TON,"Unemployment, youth male (% of male labor force ages 15-24) (modeled ILO estimate)",SL.UEM.1524.MA.ZS,3.875,4.513999939,4.896999836,5.710000038,6.372000217,7.072999954,8.067000389,8.98900032,6.09499979,3.766000032,1.917999983,1.802000046,1.751999974,1.995000005,2.049000025,2.095999956,2.160000086,2.134000063,2.023999929,2.013000011,1.960999966,1.927000046,1.848999977,1.927999973
Tonga,TON,"Unemployment, youth female (% of female labor force ages 15-24) (modeled ILO estimate)",SL.UEM.1524.FE.ZS,9.517999649,10.45699978,11.62199974,12.59599972,13.60299969,14.86100006,16.20999908,17.47200012,13.11499977,9.411999702,6.289999962,6.320000172,6.492000103,6.849999905,6.994999886,6.959000111,6.920000076,6.940000057,6.97300005,6.981999874,6.946000099,6.81799984,6.71600008,6.894999981
Tonga,TON,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,37.80810873,37.65928811,37.5327039,37.4558104,37.44507042,37.55990803,37.77631867,38.03629469,38.28269556,38.52513491,38.5703766,38.52367471,38.51048483,38.5210618,38.57552337,38.64054828,38.72731473,38.79330358,38.92147195,39.06921055,39.08396947,39.09810935,39.07313032,39.04087624
Tonga,TON,"Part time employment, male (% of total male employment)",SL.TLF.PART.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,29.64999962,
Tonga,TON,"Part time employment, female (% of total female employment)",SL.TLF.PART.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,32.41999817,
Tonga,TON,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,74.69200134,74.42900085,74.04000092,73.67900085,73.47699738,73.80200195,74.23400116,74.71800232,75.19499969,75.39800262,75.6269989,75.86499786,75.68000031,75.48899841,75.24900055,75.27799988,75.33699799,75.45200348,75.21299744,74.8239975,74.57099915,74.41300201,74.40499878,74.33699799
Tonga,TON,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,44.9659996,44.74200058,44.49200058,44.30699921,44.24300003,44.47900009,44.81800079,45.20999908,45.55400085,45.74100113,45.83399963,45.83100128,45.66600037,45.51699829,45.41400146,45.5530014,45.70299911,45.82600021,45.83100128,45.75500107,45.73500061,45.72600174,45.73400116,45.73699951
Tonga,TON,"Children in employment, work only, male (% of male children in employment, ages 7-14)",SL.TLF.0714.WK.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,
Tonga,TON,"Children in employment, work only, female (% of female children in employment, ages 7-14)",SL.TLF.0714.WK.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,
Tonga,TON,"Children in employment, study and work, male (% of male children in employment, ages 7-14)",SL.TLF.0714.SW.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,
Tonga,TON,"Children in employment, study and work, female (% of female children in employment, ages 7-14)",SL.TLF.0714.SW.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,
Tonga,TON,"Children in employment, male (% of male children ages 7-14)",SL.TLF.0714.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,
Tonga,TON,"Children in employment, female (% of female children ages 7-14)",SL.TLF.0714.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,
Tonga,TON,"Employment in services, male (% of male employment) (modeled ILO estimate)",SL.SRV.EMPL.MA.ZS,33.58800125,34.1230011,34.37099838,34.8030014,36.2519989,37.33300018,37.72700119,37.63600159,37.7519989,39.2879982,40.375,40.42399979,41.79999924,42.38399887,42.51100159,42.72200012,43.39400101,43.67200089,44.23500061,44.55599976,45.27299881,45.80799866,46.91600037,46.99300003
Tonga,TON,"Employment in services, female (% of female employment) (modeled ILO estimate)",SL.SRV.EMPL.FE.ZS,36.0019989,36.38499832,36.38399887,36.61000061,36.54399872,36.51100159,36.84199905,37.43199921,38.73400116,39.51699829,40.16500092,41.38399887,41.43099976,41.77600098,42.08399963,42.44100189,43.11800003,44.33800125,44.64799881,45.05799866,45.20100021,45.56299973,46.6269989,46.25
Tonga,TON,"Child employment in services, male (% of male economically active children ages 7-14)",SL.SRV.0714.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,
Tonga,TON,"Child employment in services, female (% of female economically active children ages 7-14)",SL.SRV.0714.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,
Tonga,TON,"Child employment in manufacturing, male (% of male economically active children ages 7-14)",SL.MNF.0714.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,
Tonga,TON,"Child employment in manufacturing, female (% of female economically active children ages 7-14)",SL.MNF.0714.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,
Tonga,TON,"Employment in industry, male (% of male employment) (modeled ILO estimate)",SL.IND.EMPL.MA.ZS,12.29899979,12.25500011,12.43400002,12.64700031,13.24199963,13.8210001,14.06499958,13.99600029,13.55900002,13.85400009,13.89599991,13.22999954,13.73499966,13.94099998,14.16499996,14.34700012,14.34799957,13.71899986,13.96500015,14.25300026,14.64500046,14.82800007,14.71199989,15.05599976
Tonga,TON,"Employment in industry, female (% of female employment) (modeled ILO estimate)",SL.IND.EMPL.FE.ZS,58.90200043,58.6570015,58.76399994,58.6570015,59.17599869,59.54499817,59.30799866,58.6570015,57.26599884,56.81499863,56.39500046,55.10800171,55.38100052,55.15000153,54.86299896,54.5340004,53.93999863,52.68099976,52.47200012,52.11500168,52.11899948,51.85400009,50.92599869,51.375
Tonga,TON,"Contributing family workers, male (% of male employment) (modeled ILO estimate)",SL.FAM.WORK.MA.ZS,19.23200035,19.11700058,19.02000046,18.75300026,18.49699974,18.29299927,18.04400063,17.85000038,17.80200005,17.64999962,17.6060009,17.77899933,17.63899994,17.48399925,17.2140007,16.92499924,16.69000053,16.71199989,16.51600075,16.23699951,16.02099991,15.84200001,15.8210001,15.70199966
Tonga,TON,"Contributing family workers, female (% of female employment) (modeled ILO estimate)",SL.FAM.WORK.FE.ZS,20.69099998,20.78100014,20.4109993,20.12400055,19.87299919,19.54400063,19.28899956,19.14900017,19.19099998,19.09900093,19.28100014,19.6779995,19.38800049,19.17700005,18.8409996,18.54500008,18.41500092,18.56299973,18.2140007,17.82600021,17.5340004,17.42300034,17.53700066,17.35300064
Tonga,TON,"Wage and salaried workers, male (% of male employment) (modeled ILO estimate)",SL.EMP.WORK.MA.ZS,44.84400177,44.97100067,45.14199829,45.52000046,45.86199951,46.17100143,46.53099823,46.79999924,46.85400009,47.06700134,47.09899902,46.75799942,46.98300171,47.19800186,47.57899857,47.97000122,48.27299881,48.20600128,48.49399948,48.90399933,49.22200012,49.48600006,49.5,49.67900085
Tonga,TON,"Wage and salaried workers, female (% of female employment) (modeled ILO estimate)",SL.EMP.WORK.FE.ZS,39.43500137,39.4620018,39.72999954,39.80699921,39.87599945,40.0359993,40.13700104,40.22999954,40.36100006,40.4640007,40.4980011,40.56499863,40.75299835,40.88499832,40.99499893,41.07600021,41.11500168,41.22900009,41.41999817,41.55199814,41.66799927,41.70399857,41.73600006,41.85499954
Tonga,TON,"Vulnerable employment, male (% of male employment) (modeled ILO estimate)",SL.EMP.VULN.MA.ZS,53.91100121,53.79500198,53.62599945,53.24400139,52.895998,52.58399963,52.22300148,51.95599937,51.90600014,51.69199944,51.66700172,52.01399994,51.79000092,51.5720005,51.18500137,50.78699875,50.48399925,50.56500053,50.27599907,49.86100006,49.54100037,49.27900028,49.26900196,49.09000015
Tonga,TON,"Vulnerable employment, female (% of female employment) (modeled ILO estimate)",SL.EMP.VULN.FE.ZS,59.75100136,59.7329998,59.44799805,59.36899948,59.29699898,59.12800026,59.02699852,58.93499947,58.79900169,58.69099998,58.66200066,58.58500099,58.38399887,58.24400139,58.1269989,58.04400063,58.00799942,57.89400101,57.69100189,57.5530014,57.43099976,57.39799881,57.36499977,57.23600006
Tonga,TON,"Employment to population ratio, 15+, male (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.MA.ZS,73.67099762,73.19999695,72.6740036,72.02200317,71.5759964,71.65899658,71.73500061,71.8789978,73.41300201,74.42199707,75.21499634,75.48999786,75.32800293,75.08300018,74.83300018,74.85399628,74.89700317,75.01799774,74.80999756,74.4280014,74.18499756,74.03199768,74.03800201,73.94000244
Tonga,TON,"Employment to population ratio, 15+, female (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.FE.ZS,43.3769989,42.97499847,42.45000076,42.05799866,41.77700043,41.72100067,41.75500107,41.85100174,43.15100098,44.1629982,44.93600082,44.94300079,44.77600098,44.57600021,44.45899963,44.60300064,44.75999832,44.86899948,44.8730011,44.81299973,44.80599976,44.82699966,44.85499954,44.81000137
Tonga,TON,"Self-employed, male (% of male employment) (modeled ILO estimate)",SL.EMP.SELF.MA.ZS,55.15599823,55.02899933,54.85800171,54.47999954,54.13800049,53.82899857,53.46900177,53.20000076,53.14599991,52.93299866,52.90100098,53.24200058,53.01699829,52.80199814,52.42100143,52.02999878,51.72700119,51.79399872,51.50600052,51.09600067,50.77799988,50.51399994,50.5,50.32099915
Tonga,TON,"Self-employed, female (% of female employment) (modeled ILO estimate)",SL.EMP.SELF.FE.ZS,60.56499863,60.5379982,60.27000046,60.19300079,60.12400055,59.9640007,59.86299896,59.77000046,59.63899994,59.5359993,59.5019989,59.43500137,59.24700165,59.11500168,59.00500107,58.92399979,58.88499832,58.77099991,58.58000183,58.44800186,58.33200073,58.29600143,58.26399994,58.14500046
Tonga,TON,"Employers, male (% of male employment) (modeled ILO estimate)",SL.EMP.MPYR.MA.ZS,1.245000005,1.233999968,1.231999993,1.235999942,1.241999984,1.243999958,1.246000051,1.243999958,1.24000001,1.241999984,1.233999968,1.228000045,1.226999998,1.228999972,1.235999942,1.243000031,1.243000031,1.228999972,1.230000019,1.235999942,1.238000035,1.235999942,1.230999947,1.230999947
Tonga,TON,"Employers, female (% of female employment) (modeled ILO estimate)",SL.EMP.MPYR.FE.ZS,0.81400001,0.805000007,0.823000014,0.824000001,0.827000022,0.834999979,0.836000025,0.836000025,0.841000021,0.845000029,0.841000021,0.851000011,0.861999989,0.870999992,0.876999974,0.879999995,0.875999987,0.876999974,0.888000011,0.894999981,0.901000023,0.898000002,0.899999976,0.908999979
Tonga,TON,"Employment to population ratio, ages 15-24, male (%) (modeled ILO estimate)",SL.EMP.1524.SP.MA.ZS,47.04800034,46.43000031,45.89799881,45.29899979,45.04899979,44.88899994,44.77899933,44.86199951,46.83399963,47.99599838,48.86299896,48.69900131,47.6780014,46.70999908,46.04399872,45.95899963,46.03699875,46.31299973,45.95899963,45.33599854,45.35300064,45.56000137,46.03699875,46.24200058
